-2.23606797749979,-2.0396078054371145,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0396078054371145,-2.23606797749979
-1.414213562373095,-1.0770329614269007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0770329614269007,-1.414213562373095
-1.0,-0.3999999999999999,-0.39736524961725417,-0.39473313266795484,-0.3921036465199852,-0.38947678854385837,-0.3868525561127165,0.0,0.0,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.20000000000000018,0.8,1.0,1.0,1.0,0.7999999999999998,0.20000000000000018,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.20000000000000018,0.8,1.4,2.0,1.4,0.7999999999999998,0.20000000000000018,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.20000000000000018,0.8,1.4,2.0,1.4,0.7999999999999998,0.20000000000000018,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.20000000000000018,0.8,1.4,2.0,1.4,0.7999999999999998,0.20000000000000018,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.20000000000000018,0.8,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.7999999999999998,0.20000000000000018,-0.40000000000000036,-1.0
-1.0,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40000000000000036,-1.0
-1.414213562373095,-1.0770329614269007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0770329614269007,-1.414213562373095
-2.23606797749979,-2.0396078054371145,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0396078054371145,-2.23606797749979
