-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
-1.0,-0.9310344827586208,-0.8620689655172413,-0.7931034482758621,-0.7241379310344827,-0.6551724137931034,-0.5862068965517242,-0.5172413793103448,-0.4482758620689655,-0.37931034482758624,-0.31034482758620685,-0.24137931034482762,-0.17241379310344834,-0.10344827586206895,-0.03448275862068956,0.034482758620689724,0.10344827586206895,0.17241379310344818,0.24137931034482762,0.31034482758620685,0.3793103448275863,0.4482758620689655,0.5172413793103448,0.5862068965517242,0.6551724137931034,0.7241379310344827,0.7931034482758621,0.8620689655172413,0.9310344827586208,1.0
