-0.447213595499958,-0.4410099725838038,-0.4351870346207948,-0.4297602558997521,-0.42474482135195735,-0.4201554619957927,-0.41600627938745827,-0.4123105625617661,-0.40908060180789585,-0.4063275043807969,-0.4040610178208843,-0.40228936686653494,-0.40101910993194856,-0.4002550207463401,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4002550207463401,-0.40101910993194856,-0.40228936686653494,-0.4040610178208843,-0.4063275043807969,-0.40908060180789585,-0.4123105625617661,-0.41600627938745827,-0.4201554619957927,-0.42474482135195735,-0.4297602558997521,-0.4351870346207948,-0.4410099725838038,-0.447213595499958
-0.42185208743524016,-0.4152697672499611,-0.40908060180789596,-0.40330269181408884,-0.39795395077668927,-0.39305189977707455,-0.3886134431067271,-0.3846546290810361,-0.3811904018321811,-0.3782343512821066,-0.3757984696561688,-0.373892923665783,-0.3725258517258657,-0.37170319517879113,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37142857142857155,-0.37170319517879113,-0.3725258517258657,-0.373892923665783,-0.3757984696561688,-0.3782343512821066,-0.3811904018321811,-0.3846546290810361,-0.3886134431067271,-0.39305189977707455,-0.39795395077668927,-0.40330269181408884,-0.40908060180789596,-0.4152697672499611,-0.42185208743524016
-0.39692697112713726,-0.3899241161130338,-0.38332593899996403,-0.3771536794984024,-0.37142857142857144,-0.3661715890850371,-0.3614031611621006,-0.3571428571428571,-0.3534090536243709,-0.35021859063232175,-0.3475864303027555,-0.34552533206993785,-0.34404555939406556,-0.34315463284183756,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34285714285714286,-0.34315463284183756,-0.34404555939406556,-0.34552533206993785,-0.3475864303027555,-0.35021859063232175,-0.3534090536243709,-0.3571428571428571,-0.3614031611621006,-0.3661715890850371,-0.37142857142857144,-0.3771536794984024,-0.38332593899996403,-0.3899241161130338,-0.39692697112713726
-0.3725258517258657,-0.36505520969087557,-0.3579989738897621,-0.35138211074996706,-0.3452298849598451,-0.33956755211442047,-0.3344199974491322,-0.3298113251604343,-0.3257644071711824,-0.32230040493367096,-0.3194382824999701,-0.3171943330167789,-0.31558174334820754,-0.31461022207921785,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.3142857142857144,-0.31461022207921785,-0.31558174334820754,-0.3171943330167789,-0.3194382824999701,-0.32230040493367096,-0.3257644071711824,-0.3298113251604343,-0.3344199974491322,-0.33956755211442047,-0.3452298849598451,-0.35138211074996706,-0.3579989738897621,-0.36505520969087557,-0.3725258517258657
-0.3487587318781058,-0.3407674411964733,-0.3331972511340172,-0.3260774917289523,-0.31943828249996986,-0.31331017427801877,-0.3077237032648288,-0.30270885857738705,-0.2982944716831585,-0.2945075446869757,-0.29137254363387344,-0.2889106916593812,-0.2871393034605968,-0.2860712056357255,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2857142857142857,-0.2860712056357255,-0.2871393034605968,-0.2889106916593812,-0.2913725436338733,-0.2945075446869757,-0.2982944716831585,-0.30270885857738705,-0.3077237032648288,-0.31331017427801877,-0.31943828249996986,-0.3260774917289523,-0.3331972511340172,-0.3407674411964733,-0.3487587318781058
-0.3257644071711824,-0.3171943330167789,-0.30904725218262774,-0.3013574729961285,-0.2941608611710572,-0.287494454249973,-0.28139593719417444,-0.2759029702261139,-0.2710523708715754,-0.2668791670324201,-0.263415555922654,-0.26068982272706664,-0.2587252896610691,-0.2575393768188564,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.25714285714285723,-0.2575393768188564,-0.2587252896610691,-0.26068982272706664,-0.263415555922654,-0.2668791670324201,-0.2710523708715754,-0.2759029702261139,-0.28139593719417444,-0.287494454249973,-0.2941608611710572,-0.3013574729961285,-0.30904725218262774,-0.3171943330167789,-0.3257644071711824
-0.3037184517924185,-0.2945075446869757,-0.2857142857142857,-0.2773783976992513,-0.26954231805876006,-0.2622508535812259,-0.2555506259999759,-0.24948927423675682,-0.244114392723358,-0.23947220877486008,-0.2356060357495806,-0.23255457994428153,-0.23035022137995853,-0.22901742202687714,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22857142857142854,-0.22901742202687714,-0.23035022137995853,-0.23255457994428153,-0.2356060357495805,-0.23947220877486008,-0.244114392723358,-0.24948927423675682,-0.2555506259999759,-0.2622508535812259,-0.26954231805876006,-0.2773783976992513,-0.2857142857142857,-0.2945075446869757,-0.3037184517924185
-0.282842712474619,-0.27292818820775444,-0.263415555922654,-0.25434991163949794,-0.2457807219155037,-0.23776167110133206,-0.23035022137995864,-0.22360679774997905,-0.21759351731039744,-0.21237241067597867,-0.2080031396937292,-0.20454030090394804,-0.20203050891044227,-0.20050955496597433,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20000000000000007,-0.20050955496597433,-0.20203050891044227,-0.20454030090394804,-0.2080031396937292,-0.21237241067597867,-0.21759351731039744,-0.22360679774997905,-0.23035022137995864,-0.23776167110133206,-0.2457807219155037,-0.25434991163949794,-0.263415555922654,-0.27292818820775444,-0.282842712474619
-0.263415555922654,-0.2527400858993448,-0.24243661069253053,-0.23255457994428153,-0.22314999074019004,-0.2142857142857143,-0.20603150145508498,-0.19846348556356863,-0.19166296949998196,-0.1857142857142856,-0.18070158058105024,-0.1767045268121854,-0.17379321515137758,-0.17202277969703272,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17142857142857137,-0.17202277969703272,-0.1737932151513777,-0.1767045268121854,-0.18070158058105024,-0.1857142857142856,-0.19166296949998196,-0.19846348556356863,-0.20603150145508498,-0.2142857142857143,-0.22314999074019004,-0.23255457994428153,-0.24243661069253053,-0.2527400858993448,-0.263415555922654
-0.2457807219155036,-0.23430313524081037,-0.22314999074019015,-0.21237241067597867,-0.20203050891044216,-0.19219462924391018,-0.1829464067837957,-0.174379365939053,-0.16659862556700855,-0.15971914124998499,-0.1538618516324145,-0.1491472358415793,-0.14568627181693672,-0.14356965173029845,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.1428571428571429,-0.14356965173029845,-0.14568627181693683,-0.1491472358415793,-0.1538618516324144,-0.15971914124998499,-0.16659862556700855,-0.174379365939053,-0.1829464067837957,-0.19219462924391018,-0.20203050891044216,-0.21237241067597867,-0.22314999074019015,-0.23430313524081037,-0.2457807219155036
