-2.23606797749979,-2.2172330614934443,-2.1990721605592984,-2.181602107420609,-2.164839627373099,-2.1488012794987608,-2.1335033945822257,-2.1189620100417095,-2.105192802261559,-2.0922110167895376,-2.080031396937291,-2.068668111394876,-2.0581346815373713,-2.0484439091611932,-2.0396078054371145,-2.031637521903985,-2.024543284349357,-2.0183343304288694,-2.0130188518638326,-2.0086039420249993,-2.0050955496597425,-2.002498439450079,-2.0008161600013254,-2.000051019757409,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.000051019757409,-2.0008161600013254,-2.002498439450079,-2.0050955496597425,-2.0086039420249993,-2.0130188518638334,-2.0183343304288694,-2.024543284349358,-2.031637521903985,-2.0396078054371145,-2.0484439091611932,-2.0581346815373713,-2.068668111394876,-2.080031396937291,-2.0922110167895376,-2.105192802261559,-2.1189620100417095,-2.1335033945822257,-2.1488012794987608,-2.164839627373099,-2.1816021074206082,-2.1990721605592984,-2.2172330614934443,-2.23606797749979
-2.172415189392222,-2.1530235029097184,-2.134316312651192,-2.116311770558413,-2.099027957733517,-2.0824828195876073,-2.0666940968116005,-2.0516792524910032,-2.0374553957807073,-2.024039202653336,-2.0114468343326752,-1.9996938541196956,-1.9887951434094413,-1.9787648177794228,-1.9696161441006828,-1.9613614596779971,-1.9540120944626018,-1.9475782973964861,-1.9420691679395006,-1.937492593797563,-1.9338551958115549,-1.931162280882174,-1.9294178036973975,-1.9286243378985697,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9285714285714288,-1.9286243378985697,-1.9294178036973975,-1.931162280882174,-1.9338551958115549,-1.937492593797563,-1.9420691679395015,-1.9475782973964861,-1.9540120944626018,-1.9613614596779971,-1.9696161441006828,-1.9787648177794228,-1.9887951434094413,-1.9996938541196956,-2.0114468343326752,-2.024039202653336,-2.0374553957807073,-2.0516792524910032,-2.0666940968116005,-2.0824828195876073,-2.099027957733517,-2.1163117705584122,-2.134316312651192,-2.1530235029097184,-2.172415189392222
-2.1092604371762,-2.089282661780432,-2.069999507049138,-2.051430561081407,-2.033595388488486,-2.0165134590704437,-2.000204071221388,-1.984686270380469,-1.9699787629643666,-1.9560998263412444,-1.9430672155336355,-1.930898067464665,-1.9196088036846657,-1.909215032628941,-1.8997314525576332,-1.8911717564105324,-1.8835485398685154,-1.8768732139450686,-1.8711559234323367,-1.86640547249388,-1.8626292586293287,-1.8598332161343762,-1.85802177004447,-1.8571978013850305,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571428571428577,-1.8571978013850305,-1.85802177004447,-1.8598332161343762,-1.8626292586293287,-1.86640547249388,-1.8711559234323367,-1.8768732139450686,-1.8835485398685154,-1.8911717564105333,-1.8997314525576332,-1.909215032628941,-1.9196088036846657,-1.930898067464665,-1.9430672155336355,-1.9560998263412444,-1.9699787629643666,-1.984686270380469,-2.000204071221388,-2.0165134590704437,-2.033595388488486,-2.051430561081407,-2.069999507049138,-2.089282661780432,-2.1092604371762
-2.0466498259849146,-2.0260547769454984,-2.0061639707538914,-1.9869985569461601,-1.9685797221471573,-1.9509286119639517,-1.934066246253721,-1.9180134280562484,-1.9027906466287767,-1.8884179751791157,-1.8749149640580978,-1.8623005303403968,-1.850592844888097,-1.8398092181483578,-1.8299659860784523,-1.8210783977117089,-1.8131605059696625,-1.8062250633826995,-1.800283424398299,-1.7953454559283148,-1.791419457712065,-1.7885120939496275,-1.786628337491189,-1.7857714276571723,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857142857142856,-1.7857714276571723,-1.786628337491189,-1.7885120939496275,-1.791419457712065,-1.7953454559283148,-1.800283424398299,-1.8062250633826995,-1.8131605059696625,-1.8210783977117089,-1.8299659860784523,-1.8398092181483587,-1.850592844888097,-1.8623005303403968,-1.8749149640580978,-1.8884179751791157,-1.9027906466287767,-1.9180134280562484,-1.934066246253721,-1.9509286119639517,-1.9685797221471573,-1.9869985569461601,-2.0061639707538914,-2.0260547769454984,-2.0466498259849146
-1.9846348556356856,-1.963389405895751,-1.9428571428571422,-1.9230609104513876,-1.9040236664624146,-1.8857683974920114,-1.8683180256310639,-1.8516953070643343,-1.8359227230191246,-1.821022363668165,-1.8070158058105017,-1.7939239853756677,-1.781767066019298,-1.770564305294691,-1.7603339200856407,-1.7510929531616082,-1.742857142857142,-1.7356407979740034,-1.7294566800481772,-1.7243158951080995,-1.7202277969703275,-1.7171999039727668,-1.7152378308347003,-1.714345237061874,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.7142857142857135,-1.714345237061874,-1.7152378308347003,-1.7171999039727668,-1.7202277969703275,-1.7243158951080995,-1.7294566800481772,-1.735640797974003,-1.742857142857142,-1.7510929531616082,-1.7603339200856407,-1.770564305294691,-1.781767066019298,-1.7939239853756677,-1.8070158058105017,-1.821022363668165,-1.8359227230191246,-1.8516953070643343,-1.8683180256310639,-1.8857683974920114,-1.9040236664624146,-1.9230609104513876,-1.9428571428571422,-1.963389405895751,-1.9846348556356856
-1.9232731454051795,-1.9013421682633362,-1.8801324312887306,-1.859668612129262,-1.8399755987734263,-1.8210783977117089,-1.8030020317599789,-1.7857714276571715,-1.769411293772765,-1.753945988510548,-1.7393993802694165,-1.7257947001131897,-1.713154388601235,-1.701499938529627,-1.6908517356163233,-1.681228899419974,-1.6726491269960997,-1.665128541952389,-1.6586815516535767,-1.6533207153347775,-1.6490566258021704,-1.6458978072276338,-1.6438506312798564,-1.6429192534842931,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6428571428571423,-1.6429192534842931,-1.6438506312798564,-1.6458978072276338,-1.64905662580217,-1.653320715334777,-1.6586815516535767,-1.665128541952389,-1.6726491269960997,-1.681228899419974,-1.6908517356163233,-1.7014999385296274,-1.713154388601235,-1.7257947001131893,-1.739399380269417,-1.753945988510548,-1.769411293772765,-1.7857714276571715,-1.8030020317599789,-1.8210783977117089,-1.8399755987734263,-1.8596686121292612,-1.8801324312887306,-1.9013421682633362,-1.9232731454051795
-1.8626292586293278,-1.8399755987734272,-1.8180500879923471,-1.796879381094925,-1.7764904636239782,-1.7569105537498348,-1.7381669913434434,-1.7202871141475309,-1.703298121233015,-1.6872269242391642,-1.6720999872456606,-1.657943156505699,-1.6447814816713433,-1.6326390305519562,-1.621538699847167,-1.6115020246683538,-1.6025489899863037,-1.5946978473961124,-1.5879649407531717,-1.5823645442882013,-1.577908716741037,-1.5746071748541093,-1.5724671892362299,-1.5714935051519285,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714285714285712,-1.5714935051519285,-1.5724671892362299,-1.5746071748541093,-1.577908716741037,-1.5823645442882013,-1.5879649407531717,-1.5946978473961124,-1.6025489899863037,-1.6115020246683538,-1.621538699847167,-1.6326390305519567,-1.6447814816713433,-1.657943156505699,-1.6720999872456606,-1.6872269242391642,-1.703298121233015,-1.7202871141475313,-1.7381669913434434,-1.7569105537498348,-1.7764904636239782,-1.796879381094925,-1.8180500879923471,-1.8399755987734272,-1.8626292586293278
-1.8027756377319948,-1.7793601234656213,-1.756678219636977,-1.7347587022701574,-1.7136308272918344,-1.6933242273042426,-1.6738687925562976,-1.6552945357246847,-1.6376314404327603,-1.620909293814898,-1.605157503874588,-1.590404902879151,-1.576679538570517,-1.564008455533279,-1.5524174696260022,-1.5419309389230644,-1.5325715351017326,-1.5243600196107727,-1.5173150292405277,-1.5114528758510364,-1.5067873649806423,-1.5033296378372905,-1.501088040763249,-1.5000680256683872,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5000680256683872,-1.501088040763249,-1.5033296378372905,-1.5067873649806418,-1.511452875851036,-1.5173150292405282,-1.5243600196107723,-1.5325715351017326,-1.5419309389230644,-1.5524174696260022,-1.564008455533279,-1.5766795385705175,-1.5904049028791505,-1.6051575038745884,-1.620909293814898,-1.6376314404327603,-1.6552945357246847,-1.6738687925562976,-1.6933242273042426,-1.7136308272918344,-1.734758702270157,-1.756678219636977,-1.7793601234656213,-1.8027756377319948
-1.743793659390529,-1.7195751729744777,-1.6960939519606666,-1.6733810330085177,-1.6514681161849634,-1.6303874586447615,-1.610171748983471,-1.5908539614089703,-1.5724671892362303,-1.5550444576622633,-1.5386185163241444,-1.5232216127775544,-1.5088852487441025,-1.495639921742598,-1.4835148555139623,-1.472537723434879,-1.4627343698480235,-1.4541285348683477,-1.4467415887053905,-1.4405922818233412,-1.4356965173029845,-1.4320671515437442,-1.429713828936778,-1.4286428553572326,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4285714285714288,-1.4286428553572326,-1.429713828936778,-1.4320671515437442,-1.4356965173029845,-1.4405922818233412,-1.4467415887053905,-1.4541285348683477,-1.4627343698480235,-1.472537723434879,-1.4835148555139623,-1.4956399217425984,-1.5088852487441025,-1.5232216127775544,-1.5386185163241448,-1.5550444576622637,-1.5724671892362307,-1.5908539614089703,-1.610171748983471,-1.630387458644761,-1.651468116184963,-1.6733810330085177,-1.696093951960667,-1.7195751729744781,-1.743793659390529
-1.685774817315136,-1.66071044546407,-1.636384765891206,-1.6128312031319085,-1.5900840691418727,-1.5681784571500108,-1.5471501121054017,-1.5270352761786086,-1.5078705081630042,-1.4896924761404247,-1.472537723434879,-1.45644240867805,-1.4414420217410124,-1.4275710783262143,-1.4148627971269434,-1.403348764599179,-1.3930585934905828,-1.3840195822608994,-1.376256383328725,-1.3697906886134996,-1.3646409410387719,-1.3608220804696987,-1.3583453319448364,-1.3572180430301284,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3571428571428577,-1.3572180430301284,-1.3583453319448364,-1.3608220804696987,-1.3646409410387719,-1.3697906886134996,-1.376256383328725,-1.384019582260899,-1.3930585934905828,-1.403348764599179,-1.4148627971269434,-1.4275710783262143,-1.4414420217410129,-1.4564424086780496,-1.4725377234348795,-1.4896924761404247,-1.5078705081630042,-1.5270352761786086,-1.5471501121054017,-1.5681784571500108,-1.5900840691418727,-1.6128312031319085,-1.636384765891206,-1.6607104454640704,-1.685774817315136
